health_plan_id,month_date,total_eligible_members,avg_member_age,medicare_aged_members,utilizing_members,total_claims,total_unique_drugs,total_days_supply,total_quantity,total_drug_spend,plan_paid_amount,patient_paid_amount,utilization_rate,pmpm_total_spend,new_members,termed_members,male_members,female_members,pediatric_members,adult_members,unique_zip_codes,total_approved_ingredient_cost,total_calculated_ingredient_cost,total_payable_ingredient_cost,total_submitted_ingredient_cost,total_awp_cost,total_submitted_fee,total_acquisition_cost,total_approved_fee,total_calculated_fee,total_pmpm_all_months,rolling_3month_spend,rolling_3month_pmpm,prior_year_spend,prior_year_utilizing_members,mom_spend_change,mom_membership_change_pct
360_3600075_1644007137,2023-01-01,1,63,0,1,2,2,28,29,15.19,6.08,9.11,1,15.19,0,0,0,1,0,1,1,12.69,12.69,12.69,721.79,721.79,-557.32,14.87,2.5,2.5,49.21,15.19,15.19,0,0,0,0
360_3600075_1644007137,2023-02-01,1,63,0,1,1,1,21,9,11.04,6.04,5,1,11.04,0,0,0,1,0,1,1,9.79,9.79,9.79,226.26,226.26,-121.74,6,1.25,1.25,49.21,13.12,13.12,0,0,-4.15,0
360_3600075_1644007137,2023-03-01,1,63,0,1,5,5,194,239,82.55,68.12,14.43,1,82.55,0,0,0,1,0,1,1,78.8,78.8,78.8,1110.01,1110.01,-817.19,72.63,3.75,3.75,49.21,36.26,36.26,0,0,71.51,0
360_3600075_1644007137,2023-04-01,1,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,49.21,31.2,31.2,0,0,-82.55,0
360_3600075_1644007137,2023-05-01,1,63,0,1,1,1,90,90,8.42,8.42,0,1,8.42,0,0,0,1,0,1,1,8.42,8.42,8.42,233.85,233.85,-196.98,4.93,0,0,49.21,30.32,30.32,0,0,8.42,0
360_3600075_1644007137,2023-06-01,1,63,0,1,2,2,44,99,30.61,20.61,10,1,30.61,0,0,0,1,0,1,1,28.11,28.11,28.11,2456.16,2456.16,-2081.85,45.9,2.5,2.5,49.21,13.01,13.01,0,0,22.19,0
360_3600075_1644007137,2023-07-01,1,63,0,1,2,2,12,23,19.14,9.14,10,1,19.14,0,0,0,1,0,1,1,16.64,16.64,16.64,312.32,312.32,-167.14,8.8,2.5,2.5,49.21,19.39,19.39,0,0,-11.47,0
360_3600075_1644007137,2023-08-01,1,63,0,1,5,4,134,260,190.7,165.7,25,1,190.7,0,0,0,1,0,1,1,185.7,185.7,185.7,2831.71,2831.71,-2207.8,299.08,5,5,49.21,80.15,80.15,0,0,171.56,0
360_3600075_1644007137,2023-09-01,1,63,0,1,3,3,125,114,85.27,75.27,10,1,85.27,0,1,0,1,0,1,1,82.77,82.77,82.77,561.42,561.42,-322.46,77.41,2.5,2.5,49.21,98.37,98.37,0,0,-105.43,0
360_3600076_1644007153,2023-01-01,9,20,0,2,9,7,260,785,252.27,230.83,21.44,0.22,28.03,0,0,4,5,5,4,3,241.57,241.57,241.57,1340.8,1340.8,19.72,211.77,10.7,10.7,19.77,252.27,28.03,0,0,0,0
360_3600076_1644007153,2023-02-01,9,20,0,2,4,4,151,401,103.53,88.53,15,0.22,11.5,0,9,4,5,5,4,3,99.58,99.58,99.58,959.32,959.32,8.08,84.87,3.95,3.95,19.77,177.9,19.77,0,0,-148.74,0
360_3600077_1644007154,2023-01-01,22,38,0,5,23,22,1130,2015.7,2916.46,2735.16,181.3,0.23,132.57,2,22,14,8,4,18,6,2895.76,2895.76,2895.76,5916.64,5916.64,-1226.16,3094.5,20.7,20.7,132.57,2916.46,132.57,0,0,0,0
360_3600078_1644007164,2023-01-01,51,25,0,15,36,36,1298,2102,1659.75,1553.36,106.39,0.29,32.54,0,8,31,20,20,31,9,1622.9,1622.9,1622.9,9808.01,9801.19,-359.92,1903.92,36.85,36.85,57.2,1659.75,32.54,0,0,0,0
360_3600078_1644007164,2023-02-01,43,25,0,17,41,41,1414,1714.5,1680.6,1575.08,105.52,0.4,39.08,0,2,25,18,16,27,9,1594.51,1594.51,1594.51,7663.14,7630.08,-288.2,1688.83,42.85,42.85,57.2,1670.18,35.81,0,0,20.85,-15.7
360_3600078_1644007164,2023-03-01,45,24,0,16,48,46,1815,2661,1520.94,1286.1,234.84,0.36,33.8,4,4,26,19,18,27,9,1469.24,1469.24,1469.24,8614.02,8593.93,-121.04,1601.61,51.7,51.7,57.2,1620.43,35.14,0,0,-159.66,4.7
360_3600078_1644007164,2023-04-01,41,25,0,14,50,47,1576,2608,3621.2,3263.52,357.68,0.34,88.32,0,5,24,17,16,25,9,3569.15,3569.15,3569.15,19306.88,19173.18,-1106.73,3729.54,52.05,52.05,57.2,2274.25,53.73,0,0,2100.26,-8.9
360_3600078_1644007164,2023-05-01,40,27,0,11,39,36,1399,1890,2210.73,2006.23,204.5,0.28,55.27,4,0,22,18,14,26,8,2170.03,2170.03,2170.03,8163.69,8139.65,-861.43,2334.67,40.7,40.7,57.2,2450.96,59.13,0,0,-1410.47,-2.4
360_3600078_1644007164,2023-06-01,47,28,0,17,43,43,2316,3183,3430.1,3181.6,248.5,0.36,72.98,7,1,27,20,16,31,8,3400.9,3400.9,3400.9,11849.3,11849.3,-2446.22,3500.99,29.2,29.2,57.2,3087.34,72.19,0,0,1219.37,17.5
360_3600078_1644007164,2023-07-01,52,30,0,11,27,27,1015,1513,3786.14,3581.19,204.95,0.21,72.81,6,1,30,22,18,34,8,3762.79,3762.79,3762.79,8872.01,8848.06,-1252.11,3876.68,23.35,23.35,57.2,3142.32,67.02,0,0,356.04,10.6
360_3600078_1644007164,2023-08-01,55,29,0,14,38,35,1492,2246,2084.52,1872.38,212.14,0.25,37.9,4,0,33,22,20,35,8,2048.67,2048.67,2048.67,7700.25,7676.21,-1503.55,1968.25,35.85,35.85,57.2,3100.25,61.23,0,0,-1701.62,5.8
360_3600078_1644007164,2023-09-01,58,31,0,15,53,49,2205,2456,5635.83,5330.94,304.89,0.26,97.17,3,3,35,23,20,38,8,5594.93,5594.93,5594.93,15489.34,15489.34,-2118.21,5863.14,40.9,40.9,57.2,3835.5,69.29,0,0,3551.31,5.5
360_3600078_1644007164,2023-10-01,55,30,0,15,36,36,1440,1938.5,1754.48,1652.98,101.5,0.27,31.9,0,5,33,22,19,36,7,1719.88,1719.88,1719.88,7601.08,7577.14,-843.13,1700.99,34.6,34.6,57.2,3158.28,55.66,0,0,-3881.35,-5.2
360_3600078_1644007164,2023-11-01,50,30,0,13,35,35,1718,2227,1227.96,1119.57,108.39,0.26,24.56,0,0,30,20,17,33,7,1203.16,1203.16,1203.16,7131.95,7107.91,-1038.56,1152.88,24.8,24.8,57.2,2872.76,51.21,0,0,-526.52,-9.1
360_3600078_1644007164,2023-12-01,54,30,0,17,46,44,1801,2360.5,6175.4,6033.54,141.86,0.31,114.36,4,1,32,22,18,36,7,6134.95,6134.95,6134.95,15674.9,15628.86,-2753.97,6798.4,40.45,40.45,57.2,3052.61,56.94,0,0,4947.44,8
360_3600078_1644007164,2024-01-01,55,30,0,14,38,38,1759,2427.2,2978.61,2910.44,68.17,0.25,54.16,1,0,33,22,19,36,8,2947.96,2947.96,2947.96,11830.83,11806.89,-2003.89,3420.93,30.65,30.65,57.2,3460.66,64.36,1659.75,15,-3196.79,1.9
360_3600078_1644007164,2024-02-01,55,30,0,12,37,37,1897,2414.6,2526.53,2351.53,175,0.22,45.94,0,55,33,22,19,36,8,2501.98,2501.98,2501.98,8052.53,8052.53,-1014.43,2636.3,24.55,24.55,57.2,3893.51,71.49,1680.6,17,-452.08,0
360_3600079_1644007175,2023-01-01,11,29,0,4,10,10,161,421,992.37,763.93,228.44,0.36,90.22,0,0,7,4,4,7,5,973.32,932.43,973.32,2111.31,2099.6,40.65,953.7,19.05,12.05,65.13,992.37,90.22,0,0,0,0
360_3600079_1644007175,2023-02-01,13,28,0,4,11,10,521,705,780.76,733.32,47.44,0.31,60.06,2,1,8,5,4,9,6,771.76,771.76,771.76,2576.82,2577.32,24.57,784.59,9,9,65.13,886.57,75.14,0,0,-211.61,18.2
360_3600079_1644007175,2023-03-01,12,27,0,2,6,5,156,202,1386.41,1327.68,58.73,0.17,115.53,0,2,8,4,4,8,5,1378.66,1378.66,1378.66,2502.85,2502.85,20,1397.39,7.75,7.75,65.13,1053.18,88.6,0,0,605.65,-7.7
360_3600079_1644007175,2023-04-01,10,28,0,3,6,6,253,436,755.61,712.59,43.02,0.3,75.56,0,0,7,3,4,6,4,748.11,748.11,748.11,1924.73,1924.74,-4.6,745.66,7.5,7.5,65.13,974.26,83.72,0,0,-630.8,-16.7
360_3600079_1644007175,2023-05-01,10,28,0,4,6,6,178,241,735.87,677.35,58.52,0.4,73.59,0,0,7,3,4,6,4,728.72,728.72,728.72,1616.7,1616.7,31.25,734.16,7.15,7.15,65.13,959.3,88.23,0,0,-19.74,0
360_3600079_1644007175,2023-06-01,11,28,0,3,6,6,121,214,727.99,687.48,40.51,0.27,66.18,1,4,8,3,4,7,5,720.49,720.49,720.49,1622.57,1622.57,28,749.43,7.5,7.5,65.13,739.82,71.78,0,0,-7.88,10
360_3600079_1644007175,2023-07-01,7,28,0,3,5,5,193,271,807.15,762.15,45,0.43,115.31,0,1,5,2,2,5,4,801.95,801.95,801.95,2908.14,2908.14,-44.65,777.34,5.2,5.2,65.13,757,85.03,0,0,79.16,-36.4
360_3600079_1644007175,2023-08-01,7,28,0,3,8,8,150,743,856.16,805.08,51.08,0.43,122.31,1,0,4,3,2,5,3,846.51,846.51,846.51,2260.49,2253.42,26.82,905.71,9.65,9.65,65.13,797.1,101.27,0,0,49.01,0
360_3600079_1644007175,2023-09-01,7,28,0,3,7,7,209,293,808.17,765.05,43.12,0.43,115.45,0,5,4,3,2,5,3,800.17,800.17,800.17,1937.11,1937.11,-5.25,779.77,8,8,65.13,823.83,117.69,0,0,-47.99,0
360_3600079_1644007175,2023-10-01,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,65.13,554.78,79.25,0,0,-808.17,-71.4
360_3600079_1644007175,2023-11-01,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,65.13,269.39,38.48,0,0,0,0
360_3600079_1644007175,2023-12-01,3,28,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,3,2,0,0,0,0,0,0,0,0,0,65.13,0,0,0,0,0,50
360_3600079_1644007175,2024-01-01,3,38,0,1,5,5,150,390,72.33,57.33,15,0.33,24.11,1,1,3,0,0,3,3,67.33,67.33,67.33,457.34,457.34,-189.37,37.53,5,5,65.13,24.11,8.04,992.37,4,72.33,0
360_3600079_1644007175,2024-02-01,2,48,0,1,8,8,300,570,107,87,20,0.5,53.5,0,2,2,0,0,2,2,100.75,100.75,100.75,1443.14,1443.14,-1122.42,70.44,6.25,6.25,65.13,59.78,25.87,780.76,4,34.67,-33.3
360_3600080_1644007176,2023-01-01,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360_3600080_1644007176,2023-02-01,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360_3600080_1644007176,2023-03-01,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360_3600080_1644007176,2023-04-01,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360_3600080_1644007176,2023-05-01,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360_3600080_1644007176,2023-06-01,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360_3600080_1644007176,2023-07-01,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360_3600080_1644007176,2023-08-01,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360_3600080_1644007176,2023-09-01,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360_3600080_1644007176,2023-10-01,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360_3600080_1644007176,2023-11-01,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360_3600080_1644007176,2023-12-01,1,45,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360_3600081_1644007194,2024-03-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360_3600082_1641810986,2023-01-01,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1.18,0,0,0,0,0,0
360_3600082_1641810986,2023-02-01,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1.18,0,0,0,0,0,0
360_3600082_1641810986,2023-03-01,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1.18,0,0,0,0,0,0
360_3600082_1641810986,2023-04-01,2,38,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,1.18,0,0,0,0,0,100
360_3600082_1641810986,2023-05-01,2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,1.18,0,0,0,0,0,0
360_3600082_1641810986,2023-06-01,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,1.18,0,0,0,0,0,0
360_3600082_1641810986,2023-07-01,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,1.18,0,0,0,0,0,0
360_3600082_1641810986,2023-08-01,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,1.18,0,0,0,0,0,0
360_3600082_1641810986,2023-09-01,2,39,0,1,3,3,10,34,7.97,0,7.97,0.5,3.99,0,0,1,1,0,2,1,4.97,4.97,4.97,62.88,62.88,0.19,6.88,3,3,1.18,2.66,1.33,0,0,7.97,0
360_3600082_1641810986,2023-10-01,2,39,0,1,1,1,15,35.44,8.55,3.55,5,0.5,4.28,0,0,1,1,0,2,1,7.55,7.55,7.55,271.93,271.93,-40.24,64.58,1,1,1.18,5.51,2.76,0,0,0.58,0
360_3600082_1641810986,2023-11-01,2,39,0,1,3,3,38,105,18.97,8.36,10.61,0.5,9.49,0,0,1,1,0,2,1,15.97,15.97,15.97,513,513,-41.93,66.04,3,3,1.18,11.83,5.92,0,0,10.42,0
360_3600082_1641810986,2023-12-01,2,39,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,1.18,9.17,4.59,0,0,-18.97,0
360_3600082_1641810986,2024-01-01,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1.18,6.32,3.16,0,0,0,-50
360_3600082_1641810986,2024-02-01,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1.18,0,0,0,0,0,0
360_3600082_1641810986,2024-03-01,1,36,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1.18,0,0,0,0,0,0
360_3600084_1644007205,2023-01-01,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,10.29,0,0,0,0,0,0
360_3600084_1644007205,2023-02-01,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,10.29,0,0,0,0,0,0
360_3600084_1644007205,2023-03-01,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,10.29,0,0,0,0,0,0
360_3600084_1644007205,2023-04-01,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,10.29,0,0,0,0,0,0
360_3600084_1644007205,2023-05-01,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,10.29,0,0,0,0,0,0
360_3600084_1644007205,2023-06-01,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,10.29,0,0,0,0,0,0
360_3600084_1644007205,2023-07-01,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,10.29,0,0,0,0,0,0
360_3600084_1644007205,2023-08-01,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,10.29,0,0,0,0,0,0
360_3600084_1644007205,2023-09-01,2,33,0,1,3,3,270,315,146.89,126.89,20,0.5,73.45,1,0,0,2,0,2,2,146.89,146.89,146.89,821.19,821.19,-635.85,146.43,0,0,10.29,48.96,24.48,0,0,146.89,100
360_3600084_1644007205,2023-10-01,2,33,0,1,2,2,8,29,25.55,15.55,10,0.5,12.78,0,0,0,2,0,2,2,24.3,24.3,24.3,251.16,251.16,-187.14,25.7,1.25,1.25,10.29,57.48,28.74,0,0,-121.34,0
360_3600084_1644007205,2023-11-01,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,10.29,57.48,28.74,0,0,-25.55,0
360_3600084_1644007205,2023-12-01,2,33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,2,0,0,0,0,0,0,0,0,0,10.29,8.52,4.26,0,0,0,0
360_3600084_1644007205,2024-01-01,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,10.29,0,0,0,0,0,-50
360_3600084_1644007205,2024-02-01,1,41,0,1,2,2,180,180,57.89,47.89,10,1,57.89,0,1,0,1,0,1,1,57.89,57.89,57.89,1209.89,1209.89,-501.38,47.55,0,0,10.29,19.3,19.3,0,0,57.89,0
360_3600084_1644007206,2023-01-01,1,49,0,1,2,2,60,60,3.81,2.16,1.65,1,3.81,0,0,1,0,0,1,1,1.81,1.81,1.81,189.68,158.07,19.98,5.4,2,2,4.37,3.81,3.81,0,0,0,0
360_3600084_1644007206,2023-02-01,1,49,0,1,2,2,60,60,3.71,2.06,1.65,1,3.71,0,0,1,0,0,1,1,1.71,1.71,1.71,204.09,170.08,19.98,5.4,2,2,4.37,3.76,3.76,0,0,-0.1,0
360_3600084_1644007206,2023-03-01,1,49,0,1,2,2,60,60,5.58,3.93,1.65,1,5.58,0,1,1,0,0,1,1,3.58,3.58,3.58,189.68,158.07,19.98,5.4,2,2,4.37,4.37,4.37,0,0,1.87,0
360_3600085_1644007209,2023-01-01,1,36,0,1,3,2,48,36,139.52,124.52,15,1,139.52,0,0,0,1,0,1,1,135.57,135.57,135.57,305.15,305.15,-44.39,90,3.95,3.95,108.88,139.52,139.52,0,0,0,0
360_3600085_1644007209,2023-02-01,1,36,0,1,4,4,159,153,109.17,96.11,13.06,1,109.17,0,0,0,1,0,1,1,105.22,105.22,105.22,740.77,740.77,-42.39,74.73,3.95,3.95,108.88,124.35,124.35,0,0,-30.35,0
360_3600085_1644007209,2023-03-01,1,36,0,1,1,1,30,30,8.33,3.33,5,1,8.33,0,0,0,1,0,1,1,7.33,7.33,7.33,183.95,183.95,10,15,1,1,108.88,85.67,85.67,0,0,-100.84,0
360_3600085_1644007209,2023-04-01,1,36,0,1,1,1,3,12,16.26,11.26,5,1,16.26,0,0,0,1,0,1,1,14.91,14.91,14.91,148.5,148.5,2,15.55,1.35,1.35,108.88,44.59,44.59,0,0,7.93,0
360_3600085_1644007209,2023-05-01,1,36,0,1,3,3,129,123,270.4,108.36,162.04,1,270.4,0,0,0,1,0,1,1,267.8,267.8,267.8,796.89,796.89,47.19,280.83,2.6,2.6,108.88,98.33,98.33,0,0,254.14,0
360_3600085_1644007209,2023-06-01,1,36,0,1,3,3,69,63,107.12,94.14,12.98,1,107.12,0,0,0,1,0,1,1,103.27,103.27,103.27,272.53,272.53,-60.45,62.97,3.85,3.85,108.88,131.26,131.26,0,0,-163.28,0
360_3600085_1644007209,2023-07-01,1,36,0,1,2,2,39,33,57.19,47.19,10,1,57.19,0,0,0,1,0,1,1,54.84,54.84,54.84,272.09,272.09,-29.5,63.48,2.35,2.35,108.88,144.9,144.9,0,0,-49.93,0
360_3600085_1644007209,2023-08-01,1,36,0,1,5,5,169,156,164.25,146.11,18.14,1,164.25,0,0,0,1,0,1,1,160.5,160.5,160.5,825.3,825.3,-106.02,144.03,3.75,3.75,108.88,109.52,109.52,0,0,107.06,0
360_3600085_1644007209,2023-09-01,1,37,0,1,3,3,69,63,107.66,94.22,13.44,1,107.66,0,1,0,1,0,1,1,103.91,103.91,103.91,284.76,284.76,-84.46,74.53,3.75,3.75,108.88,109.7,109.7,0,0,-56.59,0
360_3600086_1644007222,2023-01-01,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,11.21,0,0,0,0,0,0
360_3600086_1644007222,2023-02-01,1,23,0,1,1,1,56,56,20.37,20.37,0,1,20.37,0,0,0,1,0,1,1,19.02,19.02,19.02,57.31,57.31,2,15.33,1.35,1.35,11.21,10.19,10.19,0,0,20.37,0
360_3600086_1644007222,2023-03-01,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,11.21,6.79,6.79,0,0,-20.37,0
360_3600086_1644007222,2023-04-01,1,23,0,1,1,1,84,84,34.63,34.63,0,1,34.63,0,0,0,1,0,1,1,33.28,33.28,33.28,85.97,85.97,2,23,1.35,1.35,11.21,18.33,18.33,0,0,34.63,0
360_3600086_1644007222,2023-05-01,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,11.21,11.54,11.54,0,0,-34.63,0
360_3600086_1644007222,2023-06-01,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,11.21,11.54,11.54,0,0,0,0
360_3600086_1644007222,2023-07-01,1,23,0,1,2,1,112,112,49.47,49.47,0,1,49.47,0,0,0,1,0,1,1,46.77,46.77,46.77,114.63,114.63,4,30.67,2.7,2.7,11.21,16.49,16.49,0,0,49.47,0
360_3600086_1644007222,2023-08-01,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,11.21,16.49,16.49,0,0,-49.47,0
360_3600086_1644007222,2023-09-01,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,11.21,16.49,16.49,0,0,0,0
360_3600086_1644007222,2023-10-01,1,23,0,1,1,1,84,84,32.93,32.93,0,1,32.93,0,0,0,1,0,1,1,31.58,31.58,31.58,85.97,85.97,2,23,1.35,1.35,11.21,10.98,10.98,0,0,32.93,0
360_3600086_1644007222,2023-11-01,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,11.21,10.98,10.98,0,0,-32.93,0
360_3600086_1644007222,2023-12-01,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,11.21,10.98,10.98,0,0,0,0
360_3600086_1644007222,2024-01-01,1,24,0,1,1,1,84,84,30.68,30.68,0,1,30.68,0,0,0,1,0,1,1,29.33,29.33,29.33,85.97,85.97,2,23,1.35,1.35,11.21,10.23,10.23,0,0,30.68,0
360_3600086_1644007222,2024-02-01,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,11.21,10.23,10.23,20.37,1,-30.68,0
360_3600086_1644007222,2024-03-01,1,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,11.21,10.23,10.23,0,0,0,0
360_3600088_1641811005,2023-01-01,4,53,0,1,8,8,240,330,632.76,605.05,27.71,0.25,158.19,0,0,3,1,0,4,3,624.76,624.76,624.76,1766.28,1793.66,64,663.65,8,8,288.14,632.76,158.19,0,0,0,0
360_3600088_1641811005,2023-02-01,4,53,0,2,11,11,570,591,1386.55,1336.41,50.14,0.5,346.64,0,0,3,1,0,4,3,1379.55,1379.55,1379.55,3394.84,3463.98,82,1597.5,7,7,288.14,1009.66,252.42,0,0,753.79,0
360_3600088_1641811005,2023-03-01,4,53,0,2,9,9,305,461,1438.35,1381.57,56.78,0.5,359.59,0,4,3,1,0,4,3,1430,1430,1430,2740.77,2809.91,60,1576.6,8.35,8.35,288.14,1152.55,288.14,0,0,51.8,0
360_3600090_1644007243,2023-01-01,2,41,0,1,6,6,355,408,52.68,45.97,6.71,0.5,26.34,0,0,1,1,0,2,2,45.63,45.63,45.63,1044.02,1044.02,-656.58,99.46,7.05,7.05,147.85,52.68,26.34,0,0,0,0
360_3600090_1644007243,2023-02-01,2,41,0,2,5,3,145,138,49.21,49.21,0,1,24.61,0,0,1,1,0,2,2,42.81,42.81,42.81,136.62,136.62,18.25,55.94,6.4,6.4,147.85,50.95,25.48,0,0,-3.47,0
360_3600090_1644007243,2023-03-01,2,41,0,1,2,2,60,120,9.55,7.6,1.95,0.5,4.78,0,0,1,1,0,2,2,7.55,7.55,7.55,107.6,107.6,-34.22,28.44,2,2,147.85,37.15,18.58,0,0,-39.66,0
360_3600090_1644007243,2023-04-01,2,41,0,2,8,7,480,600,60.59,51.93,8.66,1,30.3,0,0,1,1,0,2,2,50.84,50.84,50.84,1233.29,1233.29,-683.62,87.23,9.75,9.75,147.85,39.78,19.9,0,0,51.04,0
360_3600090_1644007243,2023-05-01,2,41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,147.85,23.38,11.69,0,0,-60.59,0
360_3600090_1644007243,2023-06-01,2,41,0,2,8,8,273,396,3169.34,3108.8,60.54,1,1584.67,0,0,1,1,0,2,2,3160.24,3160.24,3160.24,4476.69,4476.69,-22.72,3194.08,9.1,9.1,147.85,1076.64,538.32,0,0,3169.34,0
360_3600090_1644007243,2023-07-01,2,41,0,1,4,4,300,360,24.53,17.82,6.71,0.5,12.27,0,0,1,1,0,2,2,19.48,19.48,19.48,943.39,943.39,-655.33,39.68,5.05,5.05,147.85,1064.62,532.31,0,0,-3144.81,0
360_3600090_1644007243,2023-08-01,2,41,0,2,6,6,235,288,77.84,75.56,2.28,1,38.92,0,0,1,1,0,2,2,70.44,70.44,70.44,285.8,285.8,-33.34,122.64,7.4,7.4,147.85,1090.57,545.29,0,0,53.31,0
